plot_id,language,title_bn,title_en,synopsis,n_sentences,source_url,source_type,collected_date,split,revision_id,revision_timestamp,licence
BN011,bn,অমর কন্টক,,"দেবেশ একজন সাহিত্যিক, তার ভাই বিনয় কলকাতা থেকে অনেক দূরে লক্ষ্মণপুর নামক এক অঞ্চলে সার্ভেয়ারের চাকরি করতে গিয়ে অনেকদিন ধরে নিখোঁজ। দেবেশ ভাইয়ের সন্ধানে লক্ষ্মণপুরে আসেন, যেখানে বিনয় কর্মসূত্রে এসেছিল। সেখানে এক বাংলোর চৌকিদারের কাছ থেকে তিনি জানতে পারেন, নিকটবর্তী অমরকন্টক মন্দিরের এক সন্ন্যাসিনী (বহিনজী) বিনয়ের সন্ধান দিতে পারেন।   দেবেশ বহিনজীর সাথে দেখা করেন এবং বিনয়ের সম্পর্কে জানতে চান। বহিনজীর তাকে ঠাকুর জনকলালের মেয়ে উর্মি হিসাবে নিজের প্রকৃত পরিচয় দেন এবং বিনয়ের নিখোঁজ রহস্য উন্মোচন করেন। বিনয় সার্ভেয়ারের কাজে এসে লক্ষ্মণপুরের জমিদার ঠাকুর জনকলালের সাথে শত্রুতায় জড়িয়ে পড়ে।     ঠাকুর জনকলালের দুই মেয়ে — উর্মি আর প্রমি। তারা দুজনেই বিনয়ের প্রেমে পড়ে। কিন্তু বড়ো মেয়ে উর্মির সাথে বিনয়ের প্রেমের সম্পর্ক গড়ে ওঠে। ঠাকুর জনকলালের আপত্তি স্বত্ত্বেও তাঁর স্ত্রী রাণী অহল্যা অমরকন্টক মন্দিরে বিনয় ও উর্মির বিবাহ সম্পন্ন করেন। দুশ্চরিত্র, অহংকারী ঠাকুর জনকলালের হাত থেকে নবদম্পতিকে বাঁচাতে রাণী অহল্যা গুলি করে নিজের স্বামী ঠাকুর জনকলালকে হত্যা করেন এবং তারপর নিজেও আত্মহত্যা করেন।     এরপর প্রমি প্রতিহিংসাবশত ষড়যন্ত্র করে শরবতে ওষুধ মিশিয়ে বিনয়ের সাথে ঘনিষ্ঠ হয় এবং উর্মির নিকট বিনয়কে চরিত্রহীন পুরুষ হিসাবে তুলে ধরে।",12,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%AE%E0%A6%B0_%E0%A6%95%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%95,wikipedia_bn,2026-07-31,,8902679,2026-04-23T23:16:45Z,CC BY-SA 4.0
BN012,bn,অরণ্যের দিনরাত্রি (চলচ্চিত্র),,"চার বন্ধু, অসীম, সঞ্জয়, হরি এবং শেখর, কলকাতার বাসিন্দা, ছুটিতে পালামৌ এর কাছাকাছি বেড়াতে এসেছে। অসীম কলকাতায় একটি সওদাগরী আপিসে উচ্চপদস্থ কর্মচারী এবং এই চার বন্ধুর মধ্যে সেই অর্থনৈতিক ভাবে সবচেয়ে সচ্ছল এবং একটি অ্যাম্বাসেডর গাড়ির মালিক। সঞ্জয় কলকাতায় একটি সরকারি আপিসে কাজ করে। হরি একজন ফুটবল খেলোয়াড় এবং সম্প্রতি হরির বান্ধবী হরির সঙ্গে সম্পর্ক ছিন্ন করেছে। শেখর বর্তমানে বেকার, জুয়ার প্রতি আকর্ষণ আছে এবং তার সপ্রতিভ ব্যবহারের জন্য সে বন্ধুদের খুব প্রিয়। এরা সকলে কলকাতা থেকে পালামৌ যাবে বলে অসীমের গাড়ি করে বেরিয়ে পড়েছে। পালামৌ এর কাছাকাছি এসে একটা চায়ের দোকানে অসীম খোঁজ করে যে কাছাকাছি কোথাও টুরিস্ট বাংলো আছে কিনা। তখন একটি স্থানীয় লোক, যার নাম লখা, কিছু বখশিসের বিনিময়ে অসীমদের একটা টুরিস্ট বাংলো দেখিয়ে দিতে রাজি হয়। টুরিস্ট বাংলোয় থাকার জন্য ডালটনগঞ্জের ডি. এফ. ও ওর অগ্রিম অনুমতিপত্র থাকা জরুরি। এই নোটিস বোর্ড দেখাসত্ত্বেও অসীমরা ঠিক করে তারা ওই টুরিস্ট বাংলোতেই থাকবে এবং বাংলোর চৌকিদারকে প্রয়োজনীয় টাকা দিয়ে বাংলোর ঘর খোলাতে বাধ্য করে। একটা বাসস্থানের ব্যবস্থা হওয়ায় এরা স্বভাবতই একটু স্বস্তি লাভ করে এবং কিছুক্ষণ বিশ্রামের পরে বিকেলের দিকে জঙ্গলের দিকে ঘুরতে বেরোয়। প্রথমদিকে মনে হচ্ছিল যে এরা জঙ্গলে উদ্দেশ্যহীনভাবে ঘুরতে বেরিয়েছে, কিন্তু দেখা গেল যে অসীমের একটা নির্দিষ্ট গন্তব্য আছে এবং সেটা হলো স্থানীয় বাসিন্দাদের নেশা করার জায়গা।",12,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%B0%E0%A6%A3%E0%A7%8D%E0%A6%AF%E0%A7%87%E0%A6%B0_%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%B0%E0%A6%BE%E0%A6%A4%E0%A7%8D%E0%A6%B0%E0%A6%BF_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8908232,2026-04-24T11:47:47Z,CC BY-SA 4.0
BN013,bn,অর্পিতা (চলচ্চিত্র),,"অর্পিতা আর পুজা উত্তরায় একসাথে থাকেন, এম জে ফিনান্স নামের একটি প্রতিষ্ঠানে বিপণনের চাকুরী করেন। অর্পিতার স্বামী সিনেমার সহকারী পরিচালক, বর্তমানে হাতে কাজ নেই,সবসময় মদ আর ধূমপান করেন। সিনেমার নায়িকা কারিশমার গাড়িতে ঢিল ছোড়ার অপরাধে উত্তরা পূর্ব থানায় থাকা মদ্যপ স্বামী ছগির ও তার সহযোগী প্রকাশকে জামিনে ছাড় করতে যায় অর্পিতা। পুলিশ ছগিরকে নিজ স্ত্রী রেখে নায়িকার প্রতি ভালবাসা দেখানোর জন্য ভৎসনা করে। নিজের মেয়ে স্পর্শকে স্কুল থেকে নিয়ে বাড়ি ফেরার পথে স্থানীয় এক বখাটে শাহেদ তাকে অনুসরণ করে। অফিসে অর্পিতা আর পুজার কর্মকর্তার সাথে ব্যক্তগত সহকারীর অতিরিক্ত মেলামেশা তাদের বিবৃত করে। অর্পিতা অফিস থেকে আগেই অনেক টাকা অগ্রিম নিয়ে রেখেছে, তাই তার বস একটি পলিসি বাগানোর জন্য অর্পিতাকে একজন বিশেষ গ্রাহকের কাছে পাঠায়। সেই গ্রাহক পর্দা ব্যবসার আড়ালে দালালি করে, না না ছুতোয় অর্পিতার শরীরে স্পর্শ করে, দালালের লেলুপ আলাপ শুনে অর্পিতা বিব্রত হয়। চাকুরীর পরে অর্পিতা টিউশনি করে। তার ছাত্র আরিয়ান। টিউশনির বেতন চাওয়ার সময় আরিয়ানের বাবাও অর্পিতাকে বাজে ইঙ্গিত দেয়, একই সাথে অতিরিক্ত টাকা দিতে চায়। সংসারে আর্থিক টানাটানি থাকার কারণে অর্পিতার মায়ের সবসময় ঝগড়া হয়।",12,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%B0%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%A4%E0%A6%BE_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8725593,2026-01-13T00:13:32Z,CC BY-SA 4.0
BN014,bn,অশিক্ষিত (চলচ্চিত্র),,গ্রামের চৌকিদার রহমত (রাজ্জাক) লেখাপড়া জানে না। অশিক্ষিত রহমতকে লেখাপড়া শেখায় গ্রামের দরিদ্র অনাথ বালক মানিক। রহমত নাম দস্তখত করা শেখে তার কাছে। দুর্নীতিবাজ আড়তদারের অপরাধ দেখে ফেলায় খুন হয় মানিক। তার খুনের সাক্ষী হয় রহমত এবং তার সাক্ষ্যে শাস্তি হয় অপরাধীর। সাক্ষীর দরখাস্তে নিজ হাতে নাম সই করে রহমত।,6,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%B6%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B7%E0%A6%BF%E0%A6%A4_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8907382,2026-04-24T09:30:05Z,CC BY-SA 4.0
BN015,bn,অশ্লীলতার দায়ে (চলচ্চিত্র),,"চলচ্চিত্রটি একটি বাংলা উপন্যাস নিয়ে মামলায় আদালতের বিচারের উপর ভিত্তি করে তৈরি করা হয়েছে যা অশ্লীলতার অভিযোগে অভিযুক্ত। তরুণ আইনজীবী ভাস্কর মামলায় পক্ষে যুক্তি দিয়েছিলেন যে এই উপন্যাসটি মোটেই নোংরা বা অশ্লীল নয়। অবশেষে উদঘাটিত হয় যে, এক অবসরপ্রাপ্ত বিচারক তরুণ বয়সে উপন্যাসটি লিখেছিলেন এবং এর গল্পটি ছিল তার ব্যক্তিগত অভিজ্ঞতার আলোকে।",3,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%B6%E0%A7%8D%E0%A6%B2%E0%A7%80%E0%A6%B2%E0%A6%A4%E0%A6%BE%E0%A6%B0_%E0%A6%A6%E0%A6%BE%E0%A6%AF%E0%A6%BC%E0%A7%87_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8993990,2026-06-09T19:18:55Z,CC BY-SA 4.0
BN016,bn,অসুর (চলচ্চিত্র),,"চলচ্চিত্রের তিন কলেজ বন্ধু, কিগান, বোধি এবং অদিতির মধ্যকার সম্পর্ককে কেন্দ্র করে। কিগান এবং অদিতি ভাস্কর্য এবং চিত্রকলায় আগ্রহী, চারুকলা অধ্যয়ন করেছিলেন। বোধি আগে ইংরেজি সাহিত্যের ছাত্র ছিলেন, তবে এখন কর্পোরেট খাতে কর্মরত।",3,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%B8%E0%A7%81%E0%A6%B0_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8906033,2026-04-24T06:02:11Z,CC BY-SA 4.0
BN017,bn,অহল্যা (২০১৫-এর চলচ্চিত্র),,"একজন তরুণ পুলিশ অফিসার, ইন্দ্র সেন বিখ্যাত বার্ধক্য শিল্পী, গৌতম সাধুর বাড়িতে পৌঁছেছেন, অর্জুন নামে একজন নিখোঁজ ব্যক্তির মামলার তদন্ত করতে। সেখানে, তাকে গৌতমের যুবতী এবং সুন্দরী স্ত্রী অহল্যা দ্বারা অভ্যর্থনা জানানো হয়, যাকে তিনি গৌতম সাধুর কন্যা হিসাবে গ্রহণ করেছিলেন। ইন্দ্র একটি ম্যান্টেলপিসের উপর বাস্তববাদী পুতুলের একটি বিন্যাস দেখেন এবং লক্ষ্য করেন যে একটি অর্জুনের সাথে প্রায় একই রকম দেখাচ্ছে। একটি পাথর, যা কাঁচের মধ্যে আবৃত, সেখানে স্থাপন করা হয়েছে। একটি পুতুল পড়ে যায়, এবং অহল্যা অন্যদের সাথে ফিরে যাওয়ার আগে চিত্রটিকে শাস্তি দেয়। তিনি এই আকস্মিক নড়াচড়ার জন্য সিলিং ফ্যানের বাতাসকে দায়ী করেন। অহল্যা পুরুষদের চা পরিবেশন করে এবং সূক্ষ্মভাবে ফ্লার্ট করে গৌতমের উপস্থিতিতে ইন্দ্রের সাথে, যখন গৌতম বিভ্রান্ত। তারপরে সে তার ঘরে ফিরে আসে কিন্তু টেবিলে তার মোবাইল ফোনটি ভুলে যায়। ইন্দ্র গৌতমকে অর্জুন সম্পর্কে জিজ্ঞাসা করে, একজন মডেল যাকে শিল্পীর জন্য কাজ করার পর থেকে দেখা যায়নি। গৌতম ইন্দ্রকে বলেন যে কাঁচের পাথরের জাদুকরী গুণাবলী রয়েছে এবং যে কেউ এটিকে স্পর্শ করে সে যাকে ইচ্ছা পরিণত হয়। তিনি ইন্দ্রকে বলেন যে অর্জুন পাথরটি জানতেন এবং তিনি এটি ব্যবহার করতে পারেন বলে পরামর্শ দেন। ইন্দ্র প্রথমে তাকে বিশ্বাস করে না কিন্তু চেষ্টা করতে রাজি হয়।",12,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A6%B9%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE_(%E0%A7%A8%E0%A7%A6%E0%A7%A7%E0%A7%AB-%E0%A6%8F%E0%A6%B0_%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8900932,2026-04-22T19:58:01Z,CC BY-SA 4.0
BN018,bn,অ্যাকশন (চলচ্চিত্র),,রাকা ২০ বছর বয়সী একজন কয়লা মাফিয়া। কলেজ ছাত্র আকাশ তার প্রেম প্রত্যাখান করে।এতে রাকা তার জীবন নরকে পরিণত করে। তাই আকাশ রাকার থেকে পালায় ও কলকাতার কলেজে যোগ দেয় রোহিত রায় নামে। সেখানে তার রিনির সাথে দেখা হয় ও তাদের প্রেম হয়। এভাবেই চলচ্চিত্রটির গল্প এগিয়ে যায়।,6,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%95%E0%A6%B6%E0%A6%A8_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,7732560,2024-11-12T21:41:46Z,CC BY-SA 4.0
BN019,bn,অ্যাডভেঞ্চারস অফ জোজো,,"ছবিটির কাহিনী বাঘ শিকার এবং বন্যপ্রাণী সংরক্ষণের বিষয়কে ঘিরে আবর্তিত হয়েছে। গল্পটি জোজোকে অনুসরণ করে, একটি ১২ বছর বয়সী স্কুলগামী ছেলে যে কলকাতায় তার বাবা-মায়ের সাথে থাকে। জোজো মরুভূমি এবং সেখানে বসবাসকারী প্রাণীদের স্বপ্ন দেখে। একদিন, যখন তার বাবা-মা তার দিদাকে ফিরিয়ে আনতে ভেলোরে যায়, জোজো অরুণাচল প্রদেশের বড়োপাহাড়িতে তার মামার বাড়িতে যায়। সেখানে একই বয়সী স্থানীয় ছেলে শিবুর সাথে তার বন্ধুত্ব হয়। শিবু একজন মাহুতের ছেলে এবং প্রকৃতির মাঝে বড় হয়েছে, প্রাণীদের সাথে ঘনিষ্ঠ বন্ধন গড়ে তুলেছে, বিশেষ করে ননি নামক একটি হাতির সাথে। একসাথে, জোজো এবং শিবু চোরাশিকারিদের একটি দলকে চেঙ্গিজ, একটি রাজকীয় বাঘ যাকে বনের রক্ষাকর্তা হিসাবে সম্মান করা হয়; তাকে হত্যা করা থেকে বিরত করার জন্য একটি মিশনে শুরু করে।",7,https://bn.wikipedia.org/wiki/%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A1%E0%A6%AD%E0%A7%87%E0%A6%9E%E0%A7%8D%E0%A6%9A%E0%A6%BE%E0%A6%B0%E0%A6%B8_%E0%A6%85%E0%A6%AB_%E0%A6%9C%E0%A7%8B%E0%A6%9C%E0%A7%8B,wikipedia_bn,2026-07-31,,8904298,2026-04-24T01:51:21Z,CC BY-SA 4.0
BN020,bn,আকাশ কত দূরে,,জন্ম দিয়েই মা মারা যায় বিচ্ছুর। জন্ম-পরিচয়হীন সেই বাচ্চাকে দিয়ে আসা হল একটি এতিম খানায়। সেখান থেকে তাকে পাঠান হল আরেকটি এতিম খানায় যেখানে পড়াশোনার পাশাপাশি হাতের কাজও করান হয়। কিন্তু সে সেখানকার অতিমাত্রায় শাসনে ও অত্যাচারে অতীষ্ঠ হয়ে ওঠে। মানসিকভাবে বিপর্যস্ত বিচ্ছু সিদ্ধান্ত নেয় পালিয়ে যাওয়ার। বন্ধুর সহযোগিতায় সে দেয়াল টপকে পালিয়ে চলে আসে ঢাকায়। ঢাকায় এসে পথে দেখা হল বুলেট আর জসিম নামের দুটি ছেলের সাথে। বিচ্ছুকে তারা নিয়ে গেল ওস্তাদের (মিশা সওদাগর) কাছে। এভাবে বিচ্ছু অন্ধকার জগতে প্রবেশ করে। ওস্তাদের ঘনিষ্ঠ সহচর হয়ে ওঠে সে। এখানে পরি তাকে খুব স্নেহ করে। পরি বিয়ের নামে প্রতারণা করে বেড়ায়।,12,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%95%E0%A6%BE%E0%A6%B6_%E0%A6%95%E0%A6%A4_%E0%A6%A6%E0%A7%82%E0%A6%B0%E0%A7%87,wikipedia_bn,2026-07-31,,8907697,2026-04-24T10:19:50Z,CC BY-SA 4.0
BN021,bn,আক্রোশ (১৯৮৯-এর চলচ্চিত্র),,"সম্রাটের সমাজবিরোধী কার্যকলাপে অতিষ্ঠ হয়ে সরকার দক্ষ পুলিশ অফিসার সুব্রতকে পাঠায় তাকে ধরতে। সম্রাট অনাথ, সে জানেনা তার মাতা পিতা কে। সে সমাজবিরোধী আখ্যা পেলেও গরীবের রবিনহুড। গ্রামের অত্যাচারী জমিদার পান্নালাল চায় সম্রাটের প্রেমিকা চুমকিকে বিয়ে করতে। সুব্রত সম্রাটকে গ্রেপ্তার করে, কিন্তু জেলে আটকে রাখতে পারেনা। সে জেল ভেঙ্গে পালায় যখন জানতে পারে সুব্রতর প্রেমিকা মিলিকে অপহরণ করেছে পান্নালাল। সুব্রতর পিতা জানেন সম্রাটের আসল পরিচয়। সে তার বিবাহিত স্ত্রীর পূর্ব সন্তান।",8,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%95%E0%A7%8D%E0%A6%B0%E0%A7%8B%E0%A6%B6_(%E0%A7%A7%E0%A7%AF%E0%A7%AE%E0%A7%AF-%E0%A6%8F%E0%A6%B0_%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8040666,2025-03-13T07:36:07Z,CC BY-SA 4.0
BN022,bn,আগুন (১৯৮৮-এর চলচ্চিত্র),,"ধৃতিমান ও মমতার কোনো সন্তান ছিলনা। ধৃতিমানের দাদার একমাত্র পুত্রসন্তান রাজা। রাজার মা মানসী মৃত্যুর আগে শিশুপুত্রকে ধৃতিমান ও মমতার হাতে তুলে দিয়ে যান। মমতা ও ধৃতিমান রাজাকে সন্তানস্নেহে মানুষ করতে থাকেন। রাজার পিতা ওষুধের চোরাকারবারীদের খোজ নেওয়ার সময় খুন হয়ে যায়। রাজা বড় হয়ে খুজতে থাকে পিতার হত্যাকারীদের। সে চোরাকারবারি দলের অন্যতম নেতা সদানন্দ এবং শেঠজীর দুষ্টচক্র ধ্বংস করে দেয়। কিন্তু আসল অপরাধীর নাম জানার পরে চমকে ওঠে, যে ছিল তারই কাকা ধৃতিমান যে পিতৃস্নেহ দিয়ে এসেছে। রাজা সব জেনে যাওয়ার পরে ধৃতিমান আত্মহত্যা করেন।",9,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%97%E0%A7%81%E0%A6%A8_(%E0%A7%A7%E0%A7%AF%E0%A7%AE%E0%A7%AE-%E0%A6%8F%E0%A6%B0_%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8912735,2026-04-27T15:38:08Z,CC BY-SA 4.0
BN023,bn,আগুনের পরশমণি (চলচ্চিত্র),,"১৯৭১ সালের মে মাস। অবরুদ্ধ ঢাকায় ভীষণ নিস্তব্ধ রাতের বুক চিরে ছুটছে পাকিস্তানি হানাদার বাহিনীর সাঁজোয়া গাড়ির বহর। তীব্র হতাশা, তীব্র ভয়ে কাঁপছে বাংলাদেশের মানুষ। অবরুদ্ধ ঢাকার একটি পরিবারের কর্তা মতিন সাহেব ট্রানজিস্টার শোনার চেষ্টা করছেন মৃদু ভলিউমে। ভয়েস অব আমেরিকা, বিবিসি, স্বাধীন বাংলা বেতার কেন্দ্র শোনার চেষ্টা করছেন। নব ঘোরাচ্ছেন ট্রানজিস্টারের। হঠাৎ শুনতে পেলেন বজ্রকণ্ঠের অংশ বিশেষ : ‘মনে রাখবা রক্ত যখন দিয়েছি / রক্ত আরও দিবঃ / এবারের সংগ্রাম আমাদের মুক্তির সংগ্রাম / এবারের সংগ্রাম আমাদের স্বাধীনতার সংগ্রাম। কিছুই ভালো লাগেনা মতিন সাহেবের বড় মেয়ে রাত্রির। তাদের পরিবারে কয়েকদিন পর হাজির হন মতিন সাহেবের বন্ধুর ছেলে বদি। বদি এবং তার সহযোদ্ধারা একের পর এক অভিযান করে সফলতা লাভ করে। কিন্তু এক এক করে তারা পাক বাহিনীর হাতে বন্দি হয়। একটি অপারেশনে গুলিবিদ্ধ হয় বদি।",12,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%97%E0%A7%81%E0%A6%A8%E0%A7%87%E0%A6%B0_%E0%A6%AA%E0%A6%B0%E0%A6%B6%E0%A6%AE%E0%A6%A3%E0%A6%BF_(%E0%A6%9A%E0%A6%B2%E0%A6%9A%E0%A7%8D%E0%A6%9A%E0%A6%BF%E0%A6%A4%E0%A7%8D%E0%A6%B0),wikipedia_bn,2026-07-31,,8915162,2026-04-29T07:51:32Z,CC BY-SA 4.0
BN024,bn,আদম সুরত,,"১৯৮২ সালে শিল্পী এস এম সুলতান বিষয়ক আহমদ ছফা রচিত একটি লেখা মাসুদকে এই প্রামাণ্যচিত্র নির্মাণে উদ্বুদ্ধ করে। সে সময়ে তিনি চলচ্চিত্র বিষয়ে অধ্যয়নের জন্য পুনা ফিল্ম ইনস্টিটিউটের বৃত্তি পান, এবং সেখানে পড়তে যাওয়ার পরিকল্পনা থাকলেও নথিপত্রের জটিলতায় তা সম্ভব হয় নি। সে সময় মাসুদ বাংলাদেশ ফিল্ম আর্কাইভসের ফিল্ম অ্যাপ্রিসিয়েশন কোর্স সদ্য শেষ করে চলচ্চিত্র বিষয়ে যুক্তরাষ্ট্রে অধ্যয়নের পরিকল্পনা করেন। যদিও এবারো চিত্রগ্রাহক এবং তৎকালীন মাসুদের শিক্ষক আনোয়ার হোসেনের উৎসাহে শেষ পর্যন্ত তিনি বিদেশে অধ্যয়নেয় বিষয় বাদ দেন। অধ্যয়নের জন্য জমানো সমস্ত অর্থব্যায়ে, সুলতানের ওপর তথ্যচিত্রের কাজ শুরু করেন। ১৯৮২ সাল থেকে টানা সাত বছর ধরে ১৯৮৯ সাল পর্যন্ত মাসুদ প্রামাণ্যচিত্রটি নির্মাণ করেন। প্রাথমিক অবস্থায় শিল্পী সুলতান স্বভাববশত গণমাধ্যম বা ক্যামেরার সামনে আসতে অনিচ্ছা প্রকাশ করেন। এ বিষয়ে তিনি বলেন: তথ্যচিতের উপস্থাপনায় প্রাথমিক ধারণাগুলি ছিলো সুলতানের দৈনন্দিন জীবন, বাংলার সংস্কৃতি এবং কৃষিচত্রি। আদম সুরতের চিত্রগ্রাহক হিসেবে শুরুতে আনোয়ার হোসেনের কাজ করার কথা ছিল। কিন্তু সেই সময় তিনি ইউনেস্কোর স্টিল ফোটোগ্রাফির একটি অ্যাসাইনমেন্টে আফ্রিকায় চলে যান। ফলে পূর্বে সহকারী চিত্রগ্রাহক হিসাবে কাজ করার কথা থাকলেও মিশুক মুনীর মূল চিত্রগ্রাহক হিসেবে কাজ করেন। এই প্রামাণ্যচিত্র নির্মাণের সময় তারেক মাসুদের সাথে ক্যাথরিন শেপিয়ারের (পরবর্তীতে ক্যাথরিন মাসুদ) পরিচয় হয়।",12,https://bn.wikipedia.org/wiki/%E0%A6%86%E0%A6%A6%E0%A6%AE_%E0%A6%B8%E0%A7%81%E0%A6%B0%E0%A6%A4,wikipedia_bn,2026-07-31,,7631814,2024-09-22T22:31:50Z,CC BY-SA 4.0
